State Exports by NAICS Commodities,,,,
Current date: 11/14/2018 6:34 PM (Eastern Standard Time),,,,
State,Commodity,Country,Time,Total Exports Value ($US)
Kansas,312 Beverages & Tobacco Products,World Total,2014,"190,095,039"
Kansas,312 Beverages & Tobacco Products,World Total,2015,"115,067,265"
Kansas,312 Beverages & Tobacco Products,World Total,2016,"58,457,550"
Kansas,312 Beverages & Tobacco Products,World Total,2017,"21,316,834"
Kansas,313 Textiles & Fabrics,World Total,2002,"9,592,078"
Kansas,313 Textiles & Fabrics,World Total,2003,"9,807,549"
Kansas,313 Textiles & Fabrics,World Total,2004,"10,900,349"
Kansas,313 Textiles & Fabrics,World Total,2005,"14,578,330"
Kansas,313 Textiles & Fabrics,World Total,2006,"8,116,237"
Kansas,313 Textiles & Fabrics,World Total,2007,"7,914,601"
Kansas,313 Textiles & Fabrics,World Total,2008,"6,112,945"
Kansas,313 Textiles & Fabrics,World Total,2009,"4,094,940"
Kansas,313 Textiles & Fabrics,World Total,2010,"3,879,899"
Kansas,313 Textiles & Fabrics,World Total,2011,"4,967,720"
Kansas,313 Textiles & Fabrics,World Total,2012,"6,981,625"
Kansas,313 Textiles & Fabrics,World Total,2013,"6,984,640"
Kansas,313 Textiles & Fabrics,World Total,2014,"8,294,582"
Kansas,313 Textiles & Fabrics,World Total,2015,"10,417,067"
Kansas,313 Textiles & Fabrics,World Total,2016,"9,713,085"
Kansas,313 Textiles & Fabrics,World Total,2017,"13,263,495"
Kansas,314 Textile Mill Products,World Total,2002,"2,841,359"
Kansas,314 Textile Mill Products,World Total,2003,"3,374,759"
Kansas,314 Textile Mill Products,World Total,2004,"3,672,641"
Kansas,314 Textile Mill Products,World Total,2005,"4,015,225"
Kansas,314 Textile Mill Products,World Total,2006,"5,332,059"
Kansas,314 Textile Mill Products,World Total,2007,"4,718,847"
Kansas,314 Textile Mill Products,World Total,2008,"6,256,061"
Kansas,314 Textile Mill Products,World Total,2009,"6,586,880"
Kansas,314 Textile Mill Products,World Total,2010,"7,840,111"
Kansas,314 Textile Mill Products,World Total,2011,"6,760,134"
Kansas,314 Textile Mill Products,World Total,2012,"6,434,240"
Kansas,314 Textile Mill Products,World Total,2013,"4,897,170"
Kansas,314 Textile Mill Products,World Total,2014,"8,448,355"
Kansas,314 Textile Mill Products,World Total,2015,"6,508,090"
Kansas,314 Textile Mill Products,World Total,2016,"5,007,999"
Kansas,314 Textile Mill Products,World Total,2017,"6,172,043"
Kansas,315 Apparel & Accessories,World Total,2002,"3,213,186"
Kansas,315 Apparel & Accessories,World Total,2003,"2,232,376"
Kansas,315 Apparel & Accessories,World Total,2004,"3,761,916"
Kansas,315 Apparel & Accessories,World Total,2005,"4,191,515"
Kansas,315 Apparel & Accessories,World Total,2006,"3,087,126"
Kansas,315 Apparel & Accessories,World Total,2007,"2,448,215"
Kansas,315 Apparel & Accessories,World Total,2008,"2,151,449"
Kansas,315 Apparel & Accessories,World Total,2009,"1,846,604"
Kansas,315 Apparel & Accessories,World Total,2010,"1,557,015"
Kansas,315 Apparel & Accessories,World Total,2011,"3,924,635"
Kansas,315 Apparel & Accessories,World Total,2012,"3,273,115"
Kansas,315 Apparel & Accessories,World Total,2013,"4,623,338"
Kansas,315 Apparel & Accessories,World Total,2014,"7,242,739"
Kansas,315 Apparel & Accessories,World Total,2015,"8,704,454"
Kansas,315 Apparel & Accessories,World Total,2016,"3,548,625"
Kansas,315 Apparel & Accessories,World Total,2017,"14,987,907"
Kansas,316 Leather & Allied Products,World Total,2002,"109,322,363"
Kansas,316 Leather & Allied Products,World Total,2003,"88,915,585"
Kansas,316 Leather & Allied Products,World Total,2004,"75,391,143"
Kansas,316 Leather & Allied Products,World Total,2005,"102,429,104"
Kansas,316 Leather & Allied Products,World Total,2006,"126,053,642"
Kansas,316 Leather & Allied Products,World Total,2007,"135,752,523"
Kansas,316 Leather & Allied Products,World Total,2008,"112,415,055"
Kansas,316 Leather & Allied Products,World Total,2009,"70,593,212"
Kansas,316 Leather & Allied Products,World Total,2010,"93,007,423"
Kansas,316 Leather & Allied Products,World Total,2011,"120,839,250"
Kansas,316 Leather & Allied Products,World Total,2012,"104,500,891"
Kansas,316 Leather & Allied Products,World Total,2013,"113,753,145"
Kansas,316 Leather & Allied Products,World Total,2014,"135,122,047"
Kansas,316 Leather & Allied Products,World Total,2015,"118,603,314"
Kansas,316 Leather & Allied Products,World Total,2016,"91,799,890"
Kansas,316 Leather & Allied Products,World Total,2017,"79,263,721"
Kansas,321 Wood Products,World Total,2002,"5,085,768"
Kansas,321 Wood Products,World Total,2003,"2,541,676"
Kansas,321 Wood Products,World Total,2004,"3,705,945"
Kansas,321 Wood Products,World Total,2005,"7,369,973"
Kansas,321 Wood Products,World Total,2006,"8,521,022"
Kansas,321 Wood Products,World Total,2007,"9,641,405"
Kansas,321 Wood Products,World Total,2008,"8,739,419"
Kansas,321 Wood Products,World Total,2009,"9,165,289"
Kansas,321 Wood Products,World Total,2010,"6,828,955"
Kansas,321 Wood Products,World Total,2011,"5,667,206"
Kansas,321 Wood Products,World Total,2012,"5,072,718"
Kansas,321 Wood Products,World Total,2013,"3,678,992"
Kansas,321 Wood Products,World Total,2014,"3,596,872"
Kansas,321 Wood Products,World Total,2015,"13,074,778"
Kansas,321 Wood Products,World Total,2016,"26,322,046"
Kansas,321 Wood Products,World Total,2017,"32,090,682"
Kansas,322 Paper,World Total,2002,"34,348,557"
Kansas,322 Paper,World Total,2003,"34,312,079"
Kansas,322 Paper,World Total,2004,"20,278,163"
Kansas,322 Paper,World Total,2005,"22,437,361"
Kansas,322 Paper,World Total,2006,"25,863,853"
Kansas,322 Paper,World Total,2007,"26,107,755"
Kansas,322 Paper,World Total,2008,"29,896,707"
Kansas,322 Paper,World Total,2009,"25,300,502"
Kansas,322 Paper,World Total,2010,"30,044,861"
Kansas,322 Paper,World Total,2011,"26,388,559"
Kansas,322 Paper,World Total,2012,"24,273,979"
Kansas,322 Paper,World Total,2013,"19,154,718"
Kansas,322 Paper,World Total,2014,"20,592,257"
Kansas,322 Paper,World Total,2015,"26,871,774"
Kansas,322 Paper,World Total,2016,"25,928,659"
Kansas,322 Paper,World Total,2017,"26,076,544"
Kansas,"323 Printed Matter And Related Products, Nesoi",World Total,2002,"22,278,540"
Kansas,"323 Printed Matter And Related Products, Nesoi",World Total,2003,"26,192,357"
Kansas,"323 Printed Matter And Related Products, Nesoi",World Total,2004,"22,177,342"
Kansas,"323 Printed Matter And Related Products, Nesoi",World Total,2005,"24,077,233"
Kansas,"323 Printed Matter And Related Products, Nesoi",World Total,2006,"32,713,952"
Kansas,"323 Printed Matter And Related Products, Nesoi",World Total,2007,"44,270,431"
Kansas,"323 Printed Matter And Related Products, Nesoi",World Total,2008,"78,248,777"
Kansas,"323 Printed Matter And Related Products, Nesoi",World Total,2009,"35,618,945"
Kansas,"323 Printed Matter And Related Products, Nesoi",World Total,2010,"29,001,099"
Kansas,"323 Printed Matter And Related Products, Nesoi",World Total,2011,"30,784,625"
Kansas,"323 Printed Matter And Related Products, Nesoi",World Total,2012,"23,703,875"
Kansas,"323 Printed Matter And Related Products, Nesoi",World Total,2013,"22,141,320"
Kansas,"323 Printed Matter And Related Products, Nesoi",World Total,2014,"24,670,855"
Kansas,"323 Printed Matter And Related Products, Nesoi",World Total,2015,"10,461,993"
Kansas,"323 Printed Matter And Related Products, Nesoi",World Total,2016,"11,190,093"
Kansas,"323 Printed Matter And Related Products, Nesoi",World Total,2017,"11,595,574"
Kansas,324 Petroleum & Coal Products,World Total,2002,"10,209,263"
Kansas,324 Petroleum & Coal Products,World Total,2003,"14,085,108"
Kansas,324 Petroleum & Coal Products,World Total,2004,"14,459,389"
Kansas,324 Petroleum & Coal Products,World Total,2005,"15,033,592"
Kansas,324 Petroleum & Coal Products,World Total,2006,"78,150,787"
Kansas,324 Petroleum & Coal Products,World Total,2007,"27,426,660"
Kansas,324 Petroleum & Coal Products,World Total,2008,"79,659,656"
Kansas,324 Petroleum & Coal Products,World Total,2009,"70,996,882"
Kansas,324 Petroleum & Coal Products,World Total,2010,"209,768,371"
Kansas,324 Petroleum & Coal Products,World Total,2011,"178,710,166"
Kansas,324 Petroleum & Coal Products,World Total,2012,"402,297,122"
Kansas,324 Petroleum & Coal Products,World Total,2013,"247,638,436"
Kansas,324 Petroleum & Coal Products,World Total,2014,"54,048,599"
Kansas,324 Petroleum & Coal Products,World Total,2015,"36,178,778"
Kansas,324 Petroleum & Coal Products,World Total,2016,"29,298,673"
Kansas,324 Petroleum & Coal Products,World Total,2017,"31,791,280"
Kansas,325 Chemicals,World Total,2002,"242,695,148"
Kansas,325 Chemicals,World Total,2003,"251,127,800"
Kansas,325 Chemicals,World Total,2004,"340,775,729"
Kansas,325 Chemicals,World Total,2005,"476,619,626"
Kansas,325 Chemicals,World Total,2006,"665,961,780"
Kansas,325 Chemicals,World Total,2007,"717,085,485"
Kansas,325 Chemicals,World Total,2008,"751,175,913"
Kansas,325 Chemicals,World Total,2009,"823,566,592"
Kansas,325 Chemicals,World Total,2010,"1,225,471,289"
Kansas,325 Chemicals,World Total,2011,"1,577,701,583"
Kansas,325 Chemicals,World Total,2012,"1,055,899,039"
Kansas,325 Chemicals,World Total,2013,"1,027,432,428"
Kansas,325 Chemicals,World Total,2014,"1,058,896,918"
Kansas,325 Chemicals,World Total,2015,"816,789,279"
Kansas,325 Chemicals,World Total,2016,"795,416,502"
Kansas,325 Chemicals,World Total,2017,"860,190,600"
Kansas,326 Plastics & Rubber Products,World Total,2002,"106,378,107"
Kansas,326 Plastics & Rubber Products,World Total,2003,"111,341,883"
Kansas,326 Plastics & Rubber Products,World Total,2004,"122,971,413"
Kansas,326 Plastics & Rubber Products,World Total,2005,"153,263,766"
Kansas,326 Plastics & Rubber Products,World Total,2006,"183,102,263"
Kansas,326 Plastics & Rubber Products,World Total,2007,"263,046,926"
Kansas,326 Plastics & Rubber Products,World Total,2008,"280,887,252"
Kansas,326 Plastics & Rubber Products,World Total,2009,"202,208,560"
Kansas,326 Plastics & Rubber Products,World Total,2010,"270,742,747"
Kansas,326 Plastics & Rubber Products,World Total,2011,"308,974,056"
Kansas,326 Plastics & Rubber Products,World Total,2012,"342,138,039"
Kansas,326 Plastics & Rubber Products,World Total,2013,"355,523,624"
Kansas,326 Plastics & Rubber Products,World Total,2014,"300,226,488"
Kansas,326 Plastics & Rubber Products,World Total,2015,"266,540,880"
Kansas,326 Plastics & Rubber Products,World Total,2016,"255,070,137"
Kansas,326 Plastics & Rubber Products,World Total,2017,"295,630,790"
Kansas,327 Nonmetallic Mineral Products,World Total,2002,"22,408,432"
Kansas,327 Nonmetallic Mineral Products,World Total,2003,"27,695,356"
Kansas,327 Nonmetallic Mineral Products,World Total,2004,"27,828,204"
Kansas,327 Nonmetallic Mineral Products,World Total,2005,"29,260,077"
Kansas,327 Nonmetallic Mineral Products,World Total,2006,"39,253,326"
Kansas,327 Nonmetallic Mineral Products,World Total,2007,"39,525,666"
Kansas,327 Nonmetallic Mineral Products,World Total,2008,"56,368,917"
Kansas,327 Nonmetallic Mineral Products,World Total,2009,"47,667,581"
Kansas,327 Nonmetallic Mineral Products,World Total,2010,"55,598,085"
Kansas,327 Nonmetallic Mineral Products,World Total,2011,"65,740,522"
Kansas,327 Nonmetallic Mineral Products,World Total,2012,"49,133,661"
Kansas,327 Nonmetallic Mineral Products,World Total,2013,"47,042,644"
Kansas,327 Nonmetallic Mineral Products,World Total,2014,"48,724,989"
Kansas,327 Nonmetallic Mineral Products,World Total,2015,"44,475,566"
Kansas,327 Nonmetallic Mineral Products,World Total,2016,"31,540,048"
Kansas,327 Nonmetallic Mineral Products,World Total,2017,"34,784,533"
Kansas,331 Primary Metal Mfg,World Total,2002,"18,815,934"
Kansas,331 Primary Metal Mfg,World Total,2003,"18,567,783"
Kansas,331 Primary Metal Mfg,World Total,2004,"25,633,816"
Kansas,331 Primary Metal Mfg,World Total,2005,"40,006,400"
Kansas,331 Primary Metal Mfg,World Total,2006,"59,792,541"
Kansas,331 Primary Metal Mfg,World Total,2007,"75,087,722"
Kansas,331 Primary Metal Mfg,World Total,2008,"92,521,592"
Kansas,331 Primary Metal Mfg,World Total,2009,"70,234,124"
Kansas,331 Primary Metal Mfg,World Total,2010,"89,681,989"
Kansas,331 Primary Metal Mfg,World Total,2011,"154,967,463"
Kansas,331 Primary Metal Mfg,World Total,2012,"140,364,624"
Kansas,331 Primary Metal Mfg,World Total,2013,"143,205,417"
Kansas,331 Primary Metal Mfg,World Total,2014,"180,332,923"
Kansas,331 Primary Metal Mfg,World Total,2015,"166,505,406"
Kansas,331 Primary Metal Mfg,World Total,2016,"162,695,967"
Kansas,331 Primary Metal Mfg,World Total,2017,"135,651,211"
Kansas,"332 Fabricated Metal Products, Nesoi",World Total,2002,"65,883,012"
Kansas,"332 Fabricated Metal Products, Nesoi",World Total,2003,"79,651,916"
Kansas,"332 Fabricated Metal Products, Nesoi",World Total,2004,"92,724,869"
Kansas,"332 Fabricated Metal Products, Nesoi",World Total,2005,"117,982,553"
Kansas,"332 Fabricated Metal Products, Nesoi",World Total,2006,"115,300,915"
Kansas,"332 Fabricated Metal Products, Nesoi",World Total,2007,"166,804,214"
Kansas,"332 Fabricated Metal Products, Nesoi",World Total,2008,"194,100,234"
Kansas,"332 Fabricated Metal Products, Nesoi",World Total,2009,"142,228,577"
Kansas,"332 Fabricated Metal Products, Nesoi",World Total,2010,"228,097,470"
Kansas,"332 Fabricated Metal Products, Nesoi",World Total,2011,"230,963,807"
Kansas,"332 Fabricated Metal Products, Nesoi",World Total,2012,"264,208,239"
Kansas,"332 Fabricated Metal Products, Nesoi",World Total,2013,"259,683,164"
Kansas,"332 Fabricated Metal Products, Nesoi",World Total,2014,"288,379,520"
Kansas,"332 Fabricated Metal Products, Nesoi",World Total,2015,"348,169,731"
Kansas,"332 Fabricated Metal Products, Nesoi",World Total,2016,"279,024,745"
Kansas,"332 Fabricated Metal Products, Nesoi",World Total,2017,"260,032,138"
Kansas,"333 Machinery, Except Electrical",World Total,2002,"414,599,620"
Kansas,"333 Machinery, Except Electrical",World Total,2003,"414,783,835"
Kansas,"333 Machinery, Except Electrical",World Total,2004,"507,979,248"
Kansas,"333 Machinery, Except Electrical",World Total,2005,"698,170,712"
Kansas,"333 Machinery, Except Electrical",World Total,2006,"748,280,453"
Kansas,"333 Machinery, Except Electrical",World Total,2007,"899,534,862"
Kansas,"333 Machinery, Except Electrical",World Total,2008,"1,155,497,430"
Kansas,"333 Machinery, Except Electrical",World Total,2009,"806,492,203"
Kansas,"333 Machinery, Except Electrical",World Total,2010,"943,118,969"
Kansas,"333 Machinery, Except Electrical",World Total,2011,"1,211,248,644"
Kansas,"333 Machinery, Except Electrical",World Total,2012,"1,355,512,871"
Kansas,"333 Machinery, Except Electrical",World Total,2013,"1,305,824,456"
Kansas,"333 Machinery, Except Electrical",World Total,2014,"1,394,326,027"
Kansas,"333 Machinery, Except Electrical",World Total,2015,"1,119,245,618"
Kansas,"333 Machinery, Except Electrical",World Total,2016,"949,557,148"
Kansas,"333 Machinery, Except Electrical",World Total,2017,"996,624,799"
Kansas,334 Computer & Electronic Products,World Total,2002,"276,714,021"
Kansas,334 Computer & Electronic Products,World Total,2003,"339,457,576"
Kansas,334 Computer & Electronic Products,World Total,2004,"433,032,696"
Kansas,334 Computer & Electronic Products,World Total,2005,"633,250,489"
Kansas,334 Computer & Electronic Products,World Total,2006,"926,951,740"
Kansas,334 Computer & Electronic Products,World Total,2007,"1,023,129,454"
Kansas,334 Computer & Electronic Products,World Total,2008,"993,891,104"
Kansas,334 Computer & Electronic Products,World Total,2009,"629,584,311"
Kansas,334 Computer & Electronic Products,World Total,2010,"637,090,694"
Kansas,334 Computer & Electronic Products,World Total,2011,"658,347,067"
Kansas,334 Computer & Electronic Products,World Total,2012,"642,089,547"
Kansas,334 Computer & Electronic Products,World Total,2013,"688,625,683"
Kansas,334 Computer & Electronic Products,World Total,2014,"736,334,974"
Kansas,334 Computer & Electronic Products,World Total,2015,"737,565,975"
Kansas,334 Computer & Electronic Products,World Total,2016,"673,398,149"
Kansas,334 Computer & Electronic Products,World Total,2017,"703,041,033"
Kansas,"335 Electrical Equipment, Appliances & Components",World Total,2002,"82,218,342"
Kansas,"335 Electrical Equipment, Appliances & Components",World Total,2003,"90,017,204"
Kansas,"335 Electrical Equipment, Appliances & Components",World Total,2004,"88,795,744"
Kansas,"335 Electrical Equipment, Appliances & Components",World Total,2005,"129,727,743"
Kansas,"335 Electrical Equipment, Appliances & Components",World Total,2006,"150,246,926"
Kansas,"335 Electrical Equipment, Appliances & Components",World Total,2007,"167,010,479"
Kansas,"335 Electrical Equipment, Appliances & Components",World Total,2008,"179,834,334"
Kansas,"335 Electrical Equipment, Appliances & Components",World Total,2009,"181,111,243"
Kansas,"335 Electrical Equipment, Appliances & Components",World Total,2010,"234,506,123"
Kansas,"335 Electrical Equipment, Appliances & Components",World Total,2011,"271,207,326"
Kansas,"335 Electrical Equipment, Appliances & Components",World Total,2012,"310,155,109"
Kansas,"335 Electrical Equipment, Appliances & Components",World Total,2013,"350,876,523"
